,station_id,stationname,date,daytype,rides
50940,40960,Pulaski-Orange,11/23/2018,W,"2,660"
50941,40960,Pulaski-Orange,11/24/2018,A,"2,179"
50942,40960,Pulaski-Orange,11/25/2018,U,"1,332"
50943,40960,Pulaski-Orange,11/26/2018,W,"4,657"
50944,40960,Pulaski-Orange,11/27/2018,W,"5,357"
50945,40960,Pulaski-Orange,11/28/2018,W,"5,443"
50946,40960,Pulaski-Orange,11/29/2018,W,"5,451"
50947,40960,Pulaski-Orange,11/30/2018,W,"5,406"
55350,40960,Pulaski-Orange,12/01/2018,A,"2,001"
55351,40960,Pulaski-Orange,12/02/2018,U,"1,474"
55352,40960,Pulaski-Orange,12/03/2018,W,"5,372"
55353,40960,Pulaski-Orange,12/04/2018,W,"5,503"
55354,40960,Pulaski-Orange,12/05/2018,W,"5,639"
55355,40960,Pulaski-Orange,12/06/2018,W,"5,547"
55356,40960,Pulaski-Orange,12/07/2018,W,"5,123"
55357,40960,Pulaski-Orange,12/08/2018,A,"2,147"
55358,40960,Pulaski-Orange,12/09/2018,U,"1,482"
55359,40960,Pulaski-Orange,12/10/2018,W,"5,147"
55360,40960,Pulaski-Orange,12/11/2018,W,"5,341"
55361,40960,Pulaski-Orange,12/12/2018,W,"5,305"
55362,40960,Pulaski-Orange,12/13/2018,W,"5,280"
55363,40960,Pulaski-Orange,12/14/2018,W,"5,089"
55364,40960,Pulaski-Orange,12/15/2018,A,"2,335"
55365,40960,Pulaski-Orange,12/16/2018,U,"1,709"
55366,40960,Pulaski-Orange,12/17/2018,W,"4,706"
55367,40960,Pulaski-Orange,12/18/2018,W,"5,051"
55368,40960,Pulaski-Orange,12/19/2018,W,"4,978"
55369,40960,Pulaski-Orange,12/20/2018,W,"4,716"
55370,40960,Pulaski-Orange,12/21/2018,W,"4,663"
55371,40960,Pulaski-Orange,12/22/2018,A,"2,079"
55372,40960,Pulaski-Orange,12/23/2018,U,"1,592"
55373,40960,Pulaski-Orange,12/24/2018,W,"1,726"
55374,40960,Pulaski-Orange,12/25/2018,U,667
55375,40960,Pulaski-Orange,12/26/2018,W,"3,233"
55376,40960,Pulaski-Orange,12/27/2018,W,"3,149"
55377,40960,Pulaski-Orange,12/28/2018,W,"3,437"
55378,40960,Pulaski-Orange,12/29/2018,A,"1,781"
55379,40960,Pulaski-Orange,12/30/2018,U,"1,435"
55380,40960,Pulaski-Orange,12/31/2018,W,"2,338"
59827,40960,Pulaski-Orange,01/01/2019,U,"1,008"
59828,40960,Pulaski-Orange,01/02/2019,W,"3,432"
59829,40960,Pulaski-Orange,01/03/2019,W,"3,841"
59830,40960,Pulaski-Orange,01/04/2019,W,"3,942"
59831,40960,Pulaski-Orange,01/05/2019,A,"2,021"
59832,40960,Pulaski-Orange,01/06/2019,U,"1,334"
59833,40960,Pulaski-Orange,01/07/2019,W,"4,292"
59834,40960,Pulaski-Orange,01/08/2019,W,"4,808"
59835,40960,Pulaski-Orange,01/09/2019,W,"4,652"
