,station_id,stationname,date,daytype,rides
59375,40790,Monroe+Dearborn,01/14/2019,W,"8,115"
59376,40790,Monroe+Dearborn,01/15/2019,W,"8,370"
59377,40790,Monroe+Dearborn,01/16/2019,W,"8,414"
59378,40790,Monroe+Dearborn,01/17/2019,W,"8,743"
59379,40790,Monroe+Dearborn,01/18/2019,W,"8,036"
59380,40790,Monroe+Dearborn,01/19/2019,A,"1,434"
59381,40790,Monroe+Dearborn,01/20/2019,U,"1,077"
59382,40790,Monroe+Dearborn,01/21/2019,W,"3,632"
59383,40790,Monroe+Dearborn,01/22/2019,W,"8,141"
59384,40790,Monroe+Dearborn,01/23/2019,W,"8,176"
59385,40790,Monroe+Dearborn,01/24/2019,W,"8,503"
59386,40790,Monroe+Dearborn,01/25/2019,W,"7,200"
59387,40790,Monroe+Dearborn,01/26/2019,A,"1,603"
59388,40790,Monroe+Dearborn,01/27/2019,U,"1,085"
59389,40790,Monroe+Dearborn,01/28/2019,W,"7,672"
59390,40790,Monroe+Dearborn,01/29/2019,W,"7,204"
59391,40790,Monroe+Dearborn,01/30/2019,W,837
59392,40790,Monroe+Dearborn,01/31/2019,W,"2,376"
63593,40790,Monroe+Dearborn,02/01/2019,W,"7,446"
63594,40790,Monroe+Dearborn,02/02/2019,A,"1,706"
63595,40790,Monroe+Dearborn,02/03/2019,U,"1,210"
63596,40790,Monroe+Dearborn,02/04/2019,W,"8,405"
63597,40790,Monroe+Dearborn,02/05/2019,W,"8,742"
63598,40790,Monroe+Dearborn,02/06/2019,W,"8,402"
63599,40790,Monroe+Dearborn,02/07/2019,W,"7,991"
